date,price,total_value,position,in_position,peak,dd
2024-08-07 00:00:00+00:00,55027.4609375,53866.02705966032,0.0,False,64360.577907283245,-16.305867953425146
2024-08-08 00:00:00+00:00,61710.13671875,53866.02705966032,0.1309331738442584,True,64360.577907283245,-16.305867953425146
2024-08-09 00:00:00+00:00,60880.11328125,53757.34945662333,0.1309331738442584,True,64360.577907283245,-16.47472536050678
2024-08-10 00:00:00+00:00,60945.8125,53765.95166385335,0.1309331738442584,True,64360.577907283245,-16.4613597141597
2024-08-11 00:00:00+00:00,58719.484375,53474.45145642837,0.1309331738442584,True,64360.577907283245,-16.914277038558055
2024-08-12 00:00:00+00:00,59354.515625,53557.59811348115,0.1309331738442584,True,64360.577907283245,-16.785088240451604
2024-08-13 00:00:00+00:00,60609.56640625,53721.92589560593,0.1309331738442584,True,64360.577907283245,-16.529764581982434
2024-08-14 00:00:00+00:00,58737.26953125,53476.78012338349,0.1309331738442584,True,64360.577907283245,-16.91065888124679
2024-08-15 00:00:00+00:00,57560.09765625,53322.64927362955,0.1309331738442584,True,64360.577907283245,-17.15013909532439
2024-08-16 00:00:00+00:00,58894.10546875,53497.31515045321,0.1309331738442584,True,64360.577907283245,-16.878752662040217
2024-08-17 00:00:00+00:00,59478.97265625,53573.893667589946,0.1309331738442584,True,64360.577907283245,-16.759769086027184
2024-08-18 00:00:00+00:00,58483.96484375,53443.614136699485,0.3593873077230204,True,64360.577907283245,-16.962190405298337
2024-08-19 00:00:00+00:00,59493.453125,53806.41141227586,0.9472531245633387,True,64360.577907283245,-16.39849553590326
2024-08-20 00:00:00+00:00,59012.79296875,53351.104577414946,0.9472531245633387,True,64360.577907283245,-17.10592677668053
2024-08-21 00:00:00+00:00,61175.19140625,55399.4432538877,0.9472531245633387,True,64360.577907283245,-13.923328448518287
2024-08-22 00:00:00+00:00,60381.9140625,54648.00881137521,0.9472531245633387,True,64360.577907283245,-15.090866818970758
2024-08-23 00:00:00+00:00,64094.35546875,58164.63053320384,0.9472531245633387,True,64360.577907283245,-9.626929365061299
2024-08-24 00:00:00+00:00,64178.9921875,58244.802929492565,0.9472531245633387,True,64360.577907283245,-9.502361813159851
2024-08-25 00:00:00+00:00,64333.54296875,58391.20163993533,0.9472531245633387,True,64360.577907283245,-9.274895380752014
2024-08-26 00:00:00+00:00,62880.66015625,57014.95385617034,0.9472531245633387,True,64360.577907283245,-11.413235073331517
2024-08-27 00:00:00+00:00,59504.1328125,53816.5277796296,0.9472531245633387,True,64360.577907283245,-16.382777269096657
2024-08-28 00:00:00+00:00,59027.625,53365.15426536013,0.9472531245633387,True,64360.577907283245,-17.084097128156518
2024-08-29 00:00:00+00:00,59388.1796875,53706.69081967047,0.9472531245633387,True,64360.577907283245,-16.553436022530104
2024-08-30 00:00:00+00:00,59119.4765625,53452.16094493428,0.9472531245633387,True,64360.577907283245,-16.948910834926693
2024-08-31 00:00:00+00:00,58969.8984375,53310.472598661705,0.9472531245633387,True,64360.577907283245,-17.169058557149896
2024-09-01 00:00:00+00:00,57325.48828125,51752.799940090204,0.9472531245633387,True,64360.577907283245,-19.589286450093084
2024-09-02 00:00:00+00:00,59112.48046875,53445.53387326986,0.9472531245633387,True,64360.577907283245,-16.959207621997137
2024-09-03 00:00:00+00:00,57431.0234375,51852.7684465993,0.9472531245633387,True,64360.577907283245,-19.433960768193355
2024-09-04 00:00:00+00:00,57971.5390625,52364.77356125585,0.9472531245633387,True,64360.577907283245,-18.63843479359111
