date,price,z_score,total_value,position,cash,borrowed,peak,dd
2020-07-30,11111.2138671875,4.0106900544392685,23731.029853978867,2.5123393156400393,1815.8904109589093,6000.0,23731.029853978867,0.0
2020-07-31,11323.466796875,4.115817458368209,24262.966165599406,2.5123393156400393,1814.5753424657587,6000.0,24262.966165599406,0.0
2020-08-01,11759.5927734375,4.39571309614457,25357.347534596127,2.5123393156400393,1813.260273972608,6000.0,25357.347534596127,0.0
2020-08-02,11053.6142578125,3.831063251927663,23582.374885301095,2.5123393156400393,1811.9452054794574,6000.0,25357.347534596127,-6.999835636883393
2020-08-03,11246.3486328125,3.887188845069194,24065.273964595755,2.5123393156400393,1810.6301369863068,6000.0,25357.347534596127,-5.0954602733489365
2020-08-04,11205.892578125,3.825150692955876,23962.319559355514,2.5123393156400393,1809.315068493156,6000.0,25357.347534596127,-5.5014743688681005
2020-08-05,11747.0224609375,4.142023717044314,25320.506370319898,2.5123393156400393,1808.0000000000055,6000.0,25357.347534596127,-0.14528792582096925
2020-08-06,11779.7734375,4.10935467317871,25401.472867870318,2.5123393156400393,1806.6849315068548,6000.0,25401.472867870318,0.0
2020-08-07,11601.47265625,3.9333504100286394,24952.20573663346,2.5123393156400393,1805.3698630137042,6000.0,25401.472867870318,-1.7686656737339237
2020-08-08,11754.0458984375,3.981661992040164,25334.206423002634,2.5123393156400393,1804.0547945205535,6000.0,25401.472867870318,-0.26481316740009914
2020-08-09,11675.7392578125,3.8920694088787,25136.1585025916,2.5123393156400393,1802.7397260274029,6000.0,25401.472867870318,-1.044484178767082
2020-08-10,11878.111328125,3.973341251238274,25643.270742732013,2.5123393156400393,1801.4246575342522,6000.0,25643.270742732013,0.0
2020-08-11,11410.525390625,3.612072408911848,24467.221140017205,2.5123393156400393,1800.1095890411016,6000.0,25643.270742732013,-4.586191888365611
2020-08-12,11584.9345703125,3.7004586058163897,24904.08111066149,2.5123393156400393,1798.794520547951,6000.0,25643.270742732013,-2.882587168721563
2020-08-13,11784.1376953125,3.7905686907615768,25403.2318849042,2.5123393156400393,1797.4794520548003,6000.0,25643.270742732013,-0.9360695842430622
2020-08-14,11768.87109375,3.749188397016355,25363.561933089364,2.5123393156400393,1796.1643835616496,6000.0,25643.270742732013,-1.090768851012992
2020-08-15,11865.6982421875,3.7695940102777095,25605.50951643706,2.5123393156400393,1794.849315068499,6000.0,25643.270742732013,-0.1472558889768538
2020-08-16,11892.8037109375,3.751119358205076,25672.292582753387,2.5123393156400393,1793.5342465753483,6000.0,25672.292582753387,0.0
2020-08-17,12254.40234375,3.958726767791516,26579.435975956767,2.5123393156400393,1792.2191780821977,6000.0,26579.435975956767,0.0
2020-08-18,11991.2333984375,3.711900959805829,25916.951219499497,2.5123393156400393,1790.904109589047,6000.0,26579.435975956767,-2.4924710857541927
2020-08-19,11758.283203125,3.5192646208956013,25330.38621673673,2.5123393156400393,1789.5890410958964,6000.0,26579.435975956767,-4.699308745113715
2020-08-20,11878.3720703125,3.5669534596619172,25630.77513064941,2.5123393156400393,1788.2739726027457,6000.0,26579.435975956767,-3.5691534092954296
2020-08-21,11592.4892578125,3.328266500847427,24911.22543264676,2.5123393156400393,1786.958904109595,6000.0,26579.435975956767,-6.276320328313354
2020-08-22,11681.8251953125,3.3997742965257367,25134.352552234417,2.5123393156400393,1785.6438356164444,6000.0,26579.435975956767,-5.436847587847778
2020-08-23,11664.84765625,3.365615038809572,25090.384144871736,2.5123393156400393,1784.3287671232938,6000.0,26579.435975956767,-5.602270237908727
2020-08-24,11774.595703125,3.4025028845605303,25364.793409357353,2.5123393156400393,1783.0136986301432,6000.0,26579.435975956767,-4.569858320914543
2020-08-25,11366.134765625,3.135037409691679,24337.285868679763,2.5123393156400393,1781.6986301369925,6000.0,26579.435975956767,-8.43565720997695
2020-08-26,11488.36328125,3.185049970763919,24643.050305483623,2.5123393156400393,1780.3835616438419,6000.0,26579.435975956767,-7.285277506357775
2020-08-27,11323.3974609375,3.0769029165922723,24227.28512088257,2.5123393156400393,1779.0684931506912,6000.0,26579.435975956767,-8.849513801579182
2020-08-28,11542.5,3.1836411091920698,24776.429975432697,2.5123393156400393,1777.7534246575406,6000.0,26579.435975956767,-6.7834622305568635
2020-08-29,11506.865234375,3.1473054609040165,24685.588284256235,2.5123393156400393,1776.43835616439,6000.0,26579.435975956767,-7.125236567900346
2020-08-30,11711.505859375,3.251278698885662,25198.399903527737,2.5123393156400393,1775.1232876712393,6000.0,26579.435975956767,-5.195881784994563
2020-08-31,11680.8203125,3.21780144876835,25119.99232919861,2.5123393156400393,1773.8082191780886,6000.0,26579.435975956767,-5.490875156562171
2020-09-01,11970.478515625,3.3605100796995524,25846.396952514046,2.5123393156400393,1772.493150684938,6000.0,26579.435975956767,-2.7579179035469905
